,pr_predict_cc
1768,6.806066852
1769,6.688056044
1770,10.62052023
1771,5.33103762
1772,1.746938176
1773,8.507741599
1774,11.2945846
1775,9.2018627
1776,7.829624776
1777,4.127797104
1778,4.688622547
1779,4.736238397
1780,0.470198575
1781,0.272444454
1782,11.41418689
1783,15.31077105
1784,20.50898085
1785,1.90706799
1786,0.230789278
1787,5.113315819
1788,0.151830997
1789,0.152653642
1790,0.460410594
1791,0.27604651
1792,0.801454287
1793,6.578841823
1794,6.795197884
1795,2.573633147
1796,0.149377403
1797,0.193119958
1798,0.279409841
1799,1.228442962
1800,0.180345344
1801,0.146729324
1802,0.250477242
1803,0.049364968
1804,0.618861317
1805,6.337064667
1806,0.643375062
1807,0.184773115
1808,0.340904819
1809,17.42437077
1810,9.278913389
1811,0.629980211
1812,14.09467361
1813,1.062335055
1814,7.627741344
1815,0.576985526
1816,0.130805842
1817,0.403362333
1818,0.136981531
1819,0.205243854
1820,0.226922786
1821,0.17128533
1822,0.167641822
1823,0.479773426
1824,0.282661003
1825,0.172528033
1826,0.091392594
1827,0.138933041
1828,1.686004539
1829,0.558770998
1830,1.914982666
1831,11.45633882
1832,6.980319302
1833,17.62019098
1834,6.697462277
1835,0
1836,9.307656497
1837,4.631359415
1838,0.784635482
1839,2.184490627
1840,12.63556208
1841,16.87148475
1842,4.260008816
1843,2.58716587
1844,3.623781802
1845,0.507937604
1846,10.52771374
1847,6.94423533
1848,5.641954073
1849,3.770407316
1850,5.406939408
1851,8.497706917
1852,3.182990526
1853,0.078577599
1854,0.305731395
1855,0.100462801
1856,1.155421989
1857,0.155494685
1858,0.544447765
1859,5.168912739
1860,9.990367559
1861,4.139619024
1862,0.262805108
1863,0.123413929
1864,0.088867573
1865,0.094362453
1866,0.184385419
1867,0.088078239
1868,0.273191859
1869,0.050959031
1870,0.117755824
1871,0
1872,1.322509475
1873,0.846877007
1874,13.37631403
1875,5.743954528
1876,5.091609224
1877,6.929941473
1878,15.27705702
1879,1.422360573
1880,0.163616976
1881,0.905319803
1882,0.297625405
1883,0.371830445
1884,0.226637971
1885,22.77924175
1886,9.359219889
1887,0.307030592
1888,0.197611152
1889,0.108385987
1890,0
1891,0.287316465
1892,0.21333952
1893,0.914680749
1894,2.610106754
1895,0.270354938
1896,0
1897,0.022328061
1898,0.046405675
1899,0.527209112
1900,0.173189225
1901,0.097264577
1902,2.202964744
1903,5.908539627
1904,0.142117365
1905,0.063180381
1906,0.276386755
1907,0.203680784
1908,0.285564273
1909,0.161309138
1910,0.206364542
1911,0.176585625
1912,0.116716989
1913,0.030178877
1914,0.04460718
1915,0.03764059
1916,1.082788347
1917,0.672289149
1918,0.914178417
1919,0.674932496
1920,23.06350039
1921,18.78412676
1922,0.168163797
1923,9.330302865
1924,2.180080824
1925,5.443294787
1926,0.118198695
1927,0.164231577
1928,0.591999206
1929,0.103129882
1930,0.083095829
1931,0.07609343
1932,0
1933,0.107032843
1934,0.082504169
1935,0.064271534
1936,0.0354603
1937,0.024858829
1938,0.035444772
1939,0
1940,0.112725601
1941,0.051160304
1942,0.198488913
1943,0.071575483
1944,0
1945,18.61571474
1946,15.01780604
1947,6.537596634
1948,0.159105834
1949,0.092631989
1950,0.001428465
1951,0.127177829
1952,0
1953,0.067589507
1954,2.507079021
1955,0.788962422
1956,0.065404263
1957,0.045204627
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0.03730749
1971,0
1972,0.031588914
1973,0.068027847
1974,0
1975,0
1976,0.089908211
1977,0.067732823
1978,0.036309577
1979,0.080027633
1980,0.073242032
1981,0.819622892
1982,0.025926169
1983,0.113400239
1984,8.750519023
1985,0.18295764
1986,0.11219771
1987,1.163246093
1988,0.113954489
1989,0.066625144
1990,3.066855354
1991,2.382976109
1992,0.004878617
1993,0
1994,0.003115759
1995,0.063943877
1996,7.953213183
1997,0
1998,0.004069185
1999,0
2000,0.052788361
2001,0.169371641
2002,1.225326771
2003,0.008009008
2004,0.04318062
2005,4.646551624
2006,17.78646302
2007,14.8456802
2008,4.584139843
2009,0.776414347
2010,0.186054888
2011,0.098234558
2012,0.077231236
2013,0.073708321
2014,0.219412477
2015,3.280882312
2016,2.522212139
2017,0.09543041
2018,0.013165605
2019,0.068914801
2020,0
2021,0.025540926
2022,0.038045807
2023,0.068604391
2024,0.219674975
2025,0.09194631
2026,0.099594282
2027,0.147590303
2028,0.127723149
2029,0.180882376
2030,0.168556214
2031,0.142807807
2032,0.052732481
2033,1.422909514
2034,0.106700697
2035,0
2036,0.016179244
2037,7.061514776
2038,3.423631453
2039,2.253470564
2040,0.031653752
2041,0.459547497
2042,0.039450606
2043,0.040838552
2044,0.013734928
2045,0.105820165
2046,0.119521996
2047,0.156701754
2048,0
2049,0.028768548
2050,0.145634703
2051,0.098149039
2052,0.030802075
2053,0
2054,0.142137402
2055,0.892474388
2056,6.618586535
2057,0.030739936
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0.004550239
2065,0
2066,0.069191881
2067,0.046338616
2068,0.025474768
2069,0
2070,0
2071,0
2072,0.080612303
2073,0.032612496
2074,0.011875089
2075,0
2076,0.031060224
2077,0.007149595
2078,0
2079,0.055476765
2080,0
2081,0
2082,0.032565479
2083,0.081375647
2084,0.073821995
2085,0.055479003
2086,0.016412247
2087,0
2088,0.159991049
2089,0.132611359
2090,0.095549684
2091,0
2092,0.333163405
2093,0
2094,0
2095,0.04988106
2096,0.082707919
2097,0
2098,0
2099,0
2100,0.091080437
2101,0.05817111
2102,0
2103,0
2104,0.012304333
2105,9.775546679
2106,6.162445053
2107,1.082978563
2108,0.638297201
2109,0.832492038
2110,13.85600218
2111,0.062069686
2112,0.095476205
2113,0.078632629
2114,9.728687279
2115,5.364506031
2116,2.548475054
2117,5.187088273
2118,3.173242664
2119,6.867721819
2120,7.495608516
2121,9.862234621
2122,18.47424575
2123,2.659243263
2124,0.189613308
2125,0.103023961
2126,0.097613616
2127,0.096003139
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0.019088544
2134,0.21612351
2135,0.465603142
2136,17.21791668
2137,1.515764508
2138,0.761129138
2139,1.410348835
2140,5.800908542
2141,5.322130344
2142,12.2660765
2143,16.47284442
2144,2.556658758
2145,0.213599956
2146,0.224900492
2147,0.113527698
2148,0.140328205
2149,0.134220499
2150,0.179996177
2151,0.403901507
2152,10.00315236
2153,5.444418312
2154,3.579912312
2155,0.414802563
2156,0.675782142
2157,0.39223518
2158,1.234488259
2159,1.159320184
2160,15.76551472
2161,0.357619942
2162,0.416564234
2163,0.303972594
2164,0.133616351
2165,0.142783042
2166,5.072219912
2167,0.930887734
2168,0.221979319
2169,0.467320685
2170,13.88301638
2171,0.335500225
2172,1.275249503
2173,0.893356772
2174,1.27346305
2175,1.784199566
2176,19.23292416
2177,0.329538112
2178,0.513440425
2179,7.120672676
2180,1.748315313
2181,2.039555697
2182,4.779376785
2183,1.380758805
2184,0.018312493
2185,0.11694714
2186,0.064051066
2187,0.636019131
2188,23.05815596
2189,1.456410859
2190,8.152334486
2191,20.58288328
2192,2.448559201
2193,0.659255498
2194,3.419359403
2195,3.031048447
2196,12.96835492
2197,7.53397254
2198,0.718116973
2199,4.122934628
2200,0.161929564
2201,1.402710107
2202,3.35586885
2203,11.08185245
2204,11.44598733
2205,14.85300274
2206,23.11414169
2207,0.425360014
2208,0.292633893
2209,0.557161195
2210,0.29205293
2211,6.822321018
2212,1.677653775
2213,0.560586944
2214,0
2215,3.314388201
2216,11.05392559
2217,14.24965874
2218,18.74031664
2219,0
2220,0.454886274
2221,6.403040197
2222,9.060648549
2223,10.84913388
2224,13.57700144
2225,24.05326325
2226,10.2234745
2227,1.481324151
2228,2.925677048
2229,0.544054005
2230,3.538777219
2231,0.201799332
2232,1.862856996
2233,7.509635545
2234,0.161949375
2235,4.890052829
2236,2.957481345
2237,1.05750887
2238,0.141250401
2239,0.550228867
2240,0.123255741
2241,9.073221994
2242,5.304847799
2243,16.54748952
2244,7.662122057
2245,6.365706691
2246,37.40654987
2247,3.763027263
2248,0.379228466
2249,0.374762992
2250,5.974348376
2251,16.54056783
2252,0.085168048
2253,0.434493184
2254,4.302167795
2255,1.157520383
2256,0.352946905
2257,2.49467061
2258,8.011452355
2259,8.309427922
2260,0.459759954
2261,0.531761911
2262,0.536268734
2263,11.54022506
2264,0.265243189
2265,0.845947584
2266,1.232263972
2267,0.447983768
2268,0.15226828
2269,0.135899903
2270,0.085164104
2271,0
2272,0.214174987
2273,0.160817965
2274,0.01666803
2275,0.165796979
2276,0.161060532
2277,0.09307155
2278,0.165750001
2279,0.241518935
2280,0.149359599
2281,0.520559588
2282,6.518525958
2283,1.716970389
2284,5.042419069
2285,0.082685989
2286,0.369026646
2287,0.150574777
2288,0.034014038
2289,0.073047534
2290,0.217058426
2291,0.360614258
2292,0
2293,0.103190311
2294,0.059728906
2295,0.019987556
2296,0.063322712
2297,0.072677738
2298,0.026562894
2299,0.071469414
2300,0.090829943
2301,0.028990215
2302,0.073490876
2303,0.035094735
2304,0.079911789
2305,0.076974505
2306,0.032132041
2307,0.065141522
2308,0.573711041
2309,0.696811822
2310,0
2311,0.163516339
2312,0.043020496
2313,0
2314,0.0334617
2315,0.042629977
2316,0.072358541
2317,0
2318,0
2319,0
2320,0.027084583
2321,0.018991696
2322,0.046837332
2323,0.099796069
2324,0.021837727
2325,0.031088077
2326,0
2327,0.033191534
2328,0.116872646
2329,0.05117269
2330,0
2331,0.066537999
2332,0.043423233
2333,0.044325113
2334,0.09909727
2335,0.020055207
2336,0.076831852
2337,0.070356871
2338,0.071931093
2339,0.112849915
2340,0.284518771
2341,0.14131933
2342,0.28872934
2343,1.342315947
2344,0.136744563
2345,0.120665961
2346,0.088758536
2347,0.003877239
2348,0.021711429
2349,0.096324197
2350,0.929281379
2351,0.10264472
2352,0.09368788
2353,0.063297633
2354,0.091869641
2355,0.102436449
2356,0.086796695
2357,0.076212381
2358,0.062826006
2359,0.036634773
2360,0
2361,0.064191353
2362,5.782534026
2363,6.855823827
2364,0.059727891
2365,0.041697556
2366,0.011777422
2367,0
2368,0.008089466
2369,0.020091514
2370,0.036855693
2371,0.105237947
2372,0.04585401
2373,2.123515994
2374,0.092053942
2375,0
2376,0
2377,0
2378,0
2379,0.016186092
2380,1.384230679
2381,0.098580531
2382,0.062726049
2383,0.045476888
2384,0.343406248
2385,0
2386,0.038603498
2387,0.09195632
2388,0
2389,0.117370866
2390,0
2391,0
2392,0.163229312
2393,0.149766547
2394,0.180730984
2395,0.234617925
2396,0.065871439
2397,0.075200022
2398,0.054641151
2399,0.143658069
2400,0.02728247
2401,0.063416395
2402,0.088536017
2403,0.135690086
2404,0.173998883
2405,0.082956474
2406,0.070287738
2407,0
2408,0
2409,0
2410,0.084111919
2411,1.881751358
2412,0.141917847
2413,0
2414,0
2415,0
2416,0
2417,0.051267254
2418,0.10035419
2419,0.103054053
2420,0.030622719
2421,0.065652454
2422,0.06566386
2423,0
2424,0
2425,0.00049716
2426,0.015877229
2427,0
2428,0.065833533
2429,0.056634586
2430,0.033588288
2431,0
2432,0.069553932
2433,0
2434,0
2435,0.126158059
2436,0
2437,2.100090047
2438,0
2439,0
2440,0.122832428
2441,0.004418749
2442,0.086812248
2443,0.045532375
2444,0.059962635
2445,0.599381757
2446,0.0605302
2447,0.099232714
2448,0.102744865
2449,0.044955563
2450,0.096859337
2451,0.11964036
2452,0.47114258
2453,0.805357197
2454,0
2455,0
2456,0.063472828
2457,0
2458,0.02303684
2459,0.071888621
2460,0.040001115
2461,0.066156365
2462,12.57283184
2463,3.838955765
2464,0.102607221
2465,0.58142707
2466,0.275595958
2467,0.122652603
2468,0.51389266
2469,10.63696699
2470,8.121691046
2471,1.118315554
2472,0.143487213
2473,3.520528198
2474,2.403157695
2475,3.310805651
2476,1.455321994
2477,0.077906524
2478,0.198615931
2479,3.016735526
2480,25.70491579
2481,2.327832558
2482,0.129136832
2483,0.233051302
2484,0.426885892
2485,4.957040156
2486,0.55554481
2487,2.311332189
2488,0.106940756
2489,1.351870733
2490,0.388760052
2491,6.033977587
2492,22.26240724
2493,13.68172389
2494,0.535572767
2495,16.0821647
2496,13.03471041
2497,16.45850308
2498,27.91818429
2499,16.82435877
2500,0.388769375
2501,0.219087998
2502,0.180660225
2503,5.069019251
2504,0.805455772
2505,0.219548194
2506,0.485126811
2507,0.394632899
2508,0.607574745
2509,1.1582361
2510,6.21018767
2511,19.79574853
2512,28.35269877
2513,3.293767378
2514,0.851367284
2515,1.440375948
2516,0.171307924
2517,6.162758658
2518,1.593486156
2519,0.202962624
2520,1.08323259
2521,5.358274608
2522,0.102859019
2523,0.300542269
2524,17.40143739
2525,1.912971148
2526,0
2527,0
2528,5.069050149
2529,0
2530,0.433153075
2531,0.227941896
2532,3.333318299
2533,0.812287278
2534,0.308914992
2535,12.66984828
2536,0
2537,2.41248055
2538,1.987763782
2539,1.787788957
2540,8.986504404
2541,1.208671224
2542,6.029688095
2543,15.20157036
2544,8.746668118
2545,1.718960439
2546,11.70798237
2547,1.448405791
2548,1.736024777
2549,11.36207331
2550,5.791043871
2551,4.758982998
2552,20.69859979
2553,8.816376272
2554,0.500693162
2555,0.41374829
2556,0.289032499
2557,0
2558,0.060428151
2559,8.302668468
2560,21.87176736
2561,6.581600626
2562,0.064150529
2563,8.27980681
2564,16.07865794
2565,15.70695647
2566,1.501516278
2567,10.9593659
2568,11.8662163
2569,15.48397889
2570,22.60999108
2571,6.873489032
2572,0.334140119
2573,0.941373302
2574,0.603289573
2575,0.127484978
2576,0.140881409
2577,0.896076192
2578,14.51741632
2579,0.475231837
2580,0
2581,14.53578287
2582,5.150127264
2583,9.44895893
2584,0.23600746
2585,1.531908488
2586,3.773510912
2587,9.086056795
2588,12.62684223
2589,8.655395258
2590,12.00176801
2591,11.15990552
2592,20.92431108
2593,10.45692813
2594,8.630767601
2595,8.82646404
2596,1.07812913
2597,0.322608624
2598,0.730204046
2599,0.178098337
2600,10.46771454
2601,6.410533571
2602,2.289423299
2603,4.3973172
2604,4.452120609
2605,12.9538152
2606,23.31945321
2607,13.88961403
2608,5.34475544
2609,3.978157598
2610,16.75810754
2611,13.25996116
2612,0.571980337
2613,2.087083049
2614,0.331113632
2615,1.329355138
2616,17.51608172
2617,1.749583508
2618,2.7044254
2619,1.715695008
2620,1.221312923
2621,0.227648995
2622,0.400685097
2623,3.216386233
2624,13.08839608
2625,2.977663519
2626,6.842035756
2627,1.692153917
2628,0.287467808
2629,0.448343911
2630,3.330322835
2631,16.22463782
2632,11.22448949
2633,13.52400509
2634,10.73855276
2635,4.813747172
2636,0.233318314
2637,0.36953727
2638,1.98280763
2639,0.148524181
2640,8.335120796
2641,0.151751603
2642,0.064824908
2643,0.091735332
2644,0
2645,0
2646,0
2647,0.09203009
2648,0.093353438
2649,0.051675989
2650,0
2651,0
2652,0
2653,0.117699121
2654,0.168064057
2655,0.256050199
2656,0.148022446
2657,0.181420969
2658,0
2659,1.671227633
2660,8.608194725
2661,0.077354818
2662,0
2663,0
2664,0
2665,0.087935009
2666,0
2667,0.097475402
2668,0
2669,0.123777337
2670,0
2671,0.192222296
2672,0
2673,0
2674,0.09794874
2675,0
2676,0
2677,0.097483842
2678,0.142282531
2679,7.78678978
2680,16.84058774
2681,4.934636688
2682,0
2683,0.0961012
2684,0.139109296
2685,0.113759313
2686,0.511081648
2687,0
2688,0
2689,0.180989639
2690,0.11610511
2691,3.017163902
2692,0.122930133
2693,0.085182895
2694,0.004893828
2695,0.066198119
2696,0
2697,0.134239966
2698,0
2699,0.041047304
2700,0
2701,0
2702,0
2703,0.035116693
2704,0.010122897
2705,0
2706,0
2707,0
2708,0.060286742
2709,0
2710,0
2711,0
2712,0
2713,0.008523767
2714,0.005186907
2715,0
2716,0.030585401
2717,1.148810255
2718,0.064150331
2719,0.006562739
2720,0.043150422
2721,14.16078762
2722,0.75837929
2723,10.25165287
2724,3.805287279
2725,0.002526458
2726,0.12276241
2727,0.010794354
2728,0.055963163
2729,0
2730,0.066574871
2731,0.011424727
2732,0
2733,0
2734,0.137135714
2735,0.058048115
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0.007498605
2746,0.058334263
2747,0.064304459
2748,0.202330861
2749,3.091722284
2750,0.083324013
2751,0.12153084
2752,0.044806345
2753,0.029984294
2754,0.084625688
2755,0.090917362
2756,0.079764025
2757,0.015166887
2758,0
2759,0.105130172
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0.068935099
2767,0.428915357
2768,4.860166443
2769,2.917283145
2770,0.06813096
2771,0.106354288
2772,0.110041982
2773,0.106968814
2774,0.358606863
2775,0
2776,0.02060224
2777,0.025963746
2778,0
2779,0
2780,0
2781,0.129262325
2782,0.08012781
2783,0
2784,0.01165744
2785,0.022590165
2786,0.153090185
2787,0.149010744
2788,0.141784915
2789,0.171688591
2790,0
2791,0.049831206
2792,0.0735013
2793,0.016872871
2794,0.073605037
2795,4.374989591
2796,3.970815818
2797,4.67581669
2798,8.733738387
2799,0
2800,0.051509807
2801,0.055323408
2802,0
2803,0.022973465
2804,0.19193471
2805,0.0344405
2806,0
2807,0.063697668
2808,5.461466046
2809,0.092331333
2810,0.02885047
2811,0.064180516
2812,0.101052798
2813,0
2814,1.598087302
2815,0
2816,0
2817,0
2818,0.102780422
2819,0.138929277
2820,0.165962109
2821,0
2822,0.531405679
2823,0.057350478
2824,0
2825,0.049387386
2826,0.046686338
2827,0.514178457
2828,0.054223841
2829,0.902242543
2830,0.665145038
2831,24.80586196
2832,0.179818452
2833,0.537474493
2834,0.209730036
2835,0.220756276
2836,0.62438342
2837,0.072688044
2838,2.690299427
2839,0.600879801
2840,0.217565774
2841,1.153044797
2842,0.120963691
2843,0.474620554
2844,0.141247733
2845,0.109504466
2846,0.426827935
2847,0.909180526
2848,0
2849,0.077305701
2850,0.360322353
2851,0.197448245
2852,10.08757044
2853,1.024952952
2854,0
2855,0.087903197
2856,0.1360058
2857,0.162982927
2858,10.7069767
2859,2.793601211
2860,0.240017477
2861,0.207007154
2862,0.191516883
2863,1.857802174
2864,11.1370548
2865,0.612886607
2866,0.919956638
2867,0.092476222
2868,0.327468985
2869,4.016275747
2870,4.406285588
2871,1.44333389
2872,3.501959957
2873,0.315269163
2874,16.16989559
2875,0.319576256
2876,1.506938096
2877,5.110076784
2878,0.119361243
2879,0.055926246
2880,0
2881,0
2882,0.287317737
2883,1.402456655
2884,5.942494326
2885,2.632769502
2886,4.508762255
2887,6.819687741
2888,2.700043503
2889,0.598418651
2890,1.71706996
2891,0.353337843
2892,0.417702851
2893,15.59092969
2894,17.86710369
2895,1.094973928
2896,0.514611421
2897,13.85333462
2898,21.04386987
2899,3.863018896
2900,14.94967282
2901,10.67977843
2902,0.183313576
2903,2.57766807
2904,3.214260895
2905,0.700869041
2906,2.449651214
2907,2.108863547
2908,5.005326453
2909,15.77837247
2910,12.90616821
2911,0.768725053
2912,1.146769662
2913,3.83325367
2914,0.420331203
2915,0.248632043
2916,7.027462928
2917,13.75768694
2918,8.302590416
2919,0.072970525
2920,19.5975065
2921,18.70458592
2922,11.64889515
2923,13.62855198
2924,14.06484629
2925,8.896695453
2926,0.332955238
2927,9.79806906
2928,3.906184603
2929,0.68660339
2930,0.740355849
2931,0.473819131
2932,5.562607829
2933,20.50254849
2934,3.099951978
2935,0.329628293
2936,0
2937,0.154116987
2938,0.31388586
2939,0.82297628
2940,0.603664683
2941,0.916367342
2942,0.851202171
2943,0.498840154
2944,3.916265955
2945,2.824787506
2946,10.74520633
2947,9.645540559
2948,9.098639103
2949,0.255784463
2950,0.540536688
2951,1.953630459
2952,2.372145094
2953,3.921274949
2954,1.591741736
2955,0.063303329
2956,0.138364353
2957,0
2958,0
2959,0
2960,0.348299813
2961,0.227918832
2962,0.525349394
2963,0.757733355
2964,0.381048263
2965,0.489564475
2966,0.479257402
2967,1.208726643
2968,0.192950187
2969,0.917771577
2970,0.233266272
2971,0.228945843
2972,0.18548315
2973,1.09599333
2974,0.525938752
2975,1.361243097
2976,0.910114417
2977,0.206128028
2978,0.478457704
2979,0.819039733
2980,3.085023231
2981,3.56118256
2982,5.60918627
2983,7.759121941
2984,1.108071581
2985,6.583831861
2986,7.952256373
2987,7.904572286
2988,1.207117201
2989,1.092780114
2990,0.18975316
2991,0.366972947
2992,0.011816432
2993,0
2994,0.082351986
2995,0.416974059
2996,0.270349067
2997,0.021218404
2998,0.71542122
2999,0.426166168
3000,0.403575947
3001,0
3002,0.073546053
3003,13.2028265
3004,2.81303426
3005,0.91952342
3006,0
3007,0.227340287
3008,0.286301211
3009,0.690766034
3010,1.453389038
3011,9.198752784
3012,0.28176208
3013,0.422979734
3014,2.088529465
3015,5.59283054
3016,17.71900802
3017,0.101932014
3018,0.207494918
3019,0.160269879
3020,0.328740066
3021,0
3022,0
3023,0
3024,0.222676169
3025,0.35718928
3026,17.92360758
3027,2.959603145
3028,0.217277412
3029,0.276687219
3030,0.296908047
3031,0.554723306
3032,11.17589874
3033,0.297142512
3034,0
3035,0.352824211
3036,0.695649962
3037,0.520139316
3038,1.235156161
3039,2.685132926
3040,1.633875121
3041,1.507061797
3042,14.26047648
3043,0.308519385
3044,0.16730584
3045,0
3046,0
3047,0.006970787
3048,0.047341596
3049,0.022458065
3050,0.009652915
3051,0.07717008
3052,0.118284512
3053,0.004985469
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0.742484389
3060,0.032743554
3061,0.017936644
3062,0.040890075
3063,5.176638647
3064,14.27921073
3065,1.589728033
3066,0.04692975
3067,0.027642421
3068,0.038487678
3069,3.731962685
3070,1.630360383
3071,0
3072,4.101371048
3073,0.124624976
3074,0.118659102
3075,0.087800646
3076,0.362888445
3077,0.038864285
3078,0.047580467
3079,0.092468097
3080,1.742883538
3081,0.01573473
3082,0.020264343
3083,0
3084,0
3085,0.082025936
3086,0.001652586
3087,0
3088,0
3089,0
3090,0
3091,0.079747164
3092,0.144207435
3093,0.138568066
3094,0
3095,0.530344455
3096,0.055498173
3097,0.085227949
3098,0.095143616
3099,1.706817544
3100,0.249688571
3101,8.736185759
3102,1.359001649
3103,0.17106058
3104,0.075633282
3105,0.027589286
3106,1.321635942
3107,0.03265273
3108,0.081448355
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0.116890405
3115,6.137626116
3116,0.152898875
3117,0
3118,0
3119,0.02876594
3120,0.01282992
3121,0.112490684
3122,0.117535961
3123,0
3124,0.13195392
3125,0.123084461
3126,0.308011061
3127,0
3128,0.021601927
3129,0
3130,0
3131,0.081392745
3132,0.018757259
3133,0
3134,0
3135,0.023939291
3136,0.023952753
3137,0
3138,0.084531271
3139,0.03302182
3140,0.048741696
3141,0.064798556
3142,0.048557029
3143,0.083773109
3144,0
3145,0
3146,0.069508935
3147,0.020958965
3148,0
3149,0.082134496
3150,0.075711407
3151,0
3152,0.139283014
3153,0.185660603
3154,0.052490162
3155,0.540113533
3156,4.833508235
3157,8.73596797
3158,8.928007198
3159,1.152376068
3160,0.105503888
3161,0
3162,0
3163,0
3164,0.44580677
3165,0
3166,0
3167,0.002037815
3168,0
3169,0
3170,0.083777456
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0.099748662
3179,0.137555563
3180,0.001602002
3181,0.07707052
3182,0.01268266
3183,0.113992831
3184,0
3185,0.163065629
3186,0.157834114
3187,0.164816509
3188,0.20552414
3189,0
3190,0.042935956
3191,0.077585089
3192,1.992163027
3193,0.170376571
3194,0.055827735
3195,0
3196,0.139390618
3197,0.554394028
3198,0.041448586
3199,0.127825791
3200,0.185542822
3201,14.91955688
3202,16.30907409
3203,1.418855434
3204,0.144868692
3205,0.2758833
3206,5.987542333
3207,1.122300441
3208,9.284280453
3209,0.390824686
3210,4.691761854
3211,0.279794804
3212,1.935132457
3213,9.610414391
3214,1.444617353
3215,0.189848229
3216,2.688192425
3217,1.70432405
3218,3.391005735
3219,2.411663885
3220,6.367467981
3221,4.871446884
3222,7.937758771
3223,16.70424927
3224,1.91373368
3225,1.017212489
3226,28.80194273
3227,3.962277572
3228,0.158440694
3229,0.937229094
3230,0.070879207
3231,0.129941358
3232,0.122632814
3233,0.124067589
3234,0.107506834
3235,1.588698233
3236,6.219302231
3237,4.361295724
3238,4.888799234
3239,13.6205822
3240,16.65199604
3241,0.161011406
3242,0.109698734
3243,0.14178468
3244,0.193861608
3245,0.263081456
3246,5.343746336
3247,28.36500117
3248,1.689351774
3249,1.714270033
3250,0.068495904
3251,0.019516078
3252,0.340166811
3253,0.303691275
3254,8.961988016
3255,23.15232701
3256,0.736080806
3257,1.01517247
3258,0.422496213
3259,0
3260,0.295015533
3261,0.288329924
3262,1.03392763
3263,0.327364038
3264,0.740410491
3265,8.097204517
3266,2.159208458
3267,11.63768821
3268,5.318186724
3269,1.07384261
3270,0.891706025
3271,0.690374584
3272,11.87715988
3273,2.726640196
3274,0.732089836
3275,24.85176227
3276,21.08990111
3277,0.402851862
3278,0.139779109
3279,0
3280,13.86588135
3281,1.326409882
3282,0.566983059
3283,15.74389417
3284,14.42304863
3285,0.419697927
3286,1.422202944
3287,3.395562958
3288,0.446182242
3289,0.350902834
3290,0.186201247
3291,5.582544908
3292,0.422322044
3293,0.394057732
3294,2.507029498
3295,1.171412719
3296,1.026787753
3297,0.957338983
3298,9.262010161
3299,1.616033724
3300,0.358940118
3301,0.332464422
3302,0.147553476
3303,3.243140138
3304,0.134942902
3305,7.182076716
3306,4.885225384
3307,1.357744535
3308,21.83410394
3309,8.094267201
3310,0.707734294
3311,0.500561622
3312,0
3313,0
3314,0.140106283
3315,10.08178453
3316,1.340888943
3317,1.007145558
3318,3.506882764
3319,1.05702625
3320,2.697409205
3321,1.625861975
3322,12.52559589
3323,5.10673441
3324,0.366067173
3325,0.090731281
3326,0.161350237
3327,0.197475089
3328,0.502113505
3329,0.193290987
3330,0.952154727
3331,0
3332,0.344186831
3333,0
3334,0.186644367
3335,0
3336,0.235124661
3337,3.744329879
3338,0.420142804
3339,2.439218756
3340,9.509685004
3341,7.493254022
3342,13.32392772
3343,13.64888831
3344,5.064179032
3345,9.166786412
3346,1.528587739
3347,0.145607382
3348,0
3349,0
3350,0.154099497
3351,1.638351054
3352,0.194128621
3353,1.42469487
3354,3.625378716
3355,0.196419461
3356,0.156666895
3357,0.498223399
3358,2.927524761
3359,0.39028476
3360,2.442034756
3361,0.292475684
3362,1.137336507
3363,0.557821051
3364,12.44879819
3365,1.750155266
3366,0.115223914
3367,0.093526671
3368,0.067837567
3369,0.164538495
3370,1.415108649
3371,0.653550391
3372,2.056900152
3373,9.098662948
3374,5.679958179
3375,2.360056785
3376,0.668994841
3377,0.31961608
3378,0.522913454
3379,0.083917974
3380,0.361325502
3381,2.254892061
3382,0.164790109
3383,0.012782755
3384,0.080069586
3385,0.101602724
3386,0.225598503
3387,0.187186868
3388,0.838182163
3389,3.98260225
3390,0.214859617
3391,0.805174413
3392,0.205746239
3393,0
3394,0.173520846
3395,0.591248241
3396,0
3397,0.043474359
3398,0
3399,0.092391928
3400,0.02658006
3401,0.0413995
3402,0.111461447
3403,0.148761953
3404,0.084794103
3405,0
3406,0.088894003
3407,0.076218286
3408,0.010787566
3409,0
3410,0
3411,0
3412,0
3413,0.014675538
3414,0.010915627
3415,0
3416,0
3417,0.018237104
3418,8.599984864
3419,1.801014134
3420,0.03538348
3421,0.062157481
3422,0
3423,0.010984362
3424,0.035780829
3425,0.056025637
3426,0.000630146
3427,0.07849773
3428,0.094053198
3429,1.209918302
3430,8.811401021
3431,0.126822957
3432,0.051915199
3433,0.224348752
3434,1.849538888
3435,3.69301063
